event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_5km,population_best
IRN36373,2026-03-06,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Basij Force,,1,18,,364,Middle East,Iran,Tehran,Tehran,,Tehran,35.6944,51.4215,2,CTP-ISW,National,"On 6 March 2026, Israeli forces carried out a series of strikes on two Basij bases in Tehran province (Terhan) (coded as air/drone strikes by default). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36374,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Isfahan,Khansar,Central,Khvansar,33.2205,50.3150,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Khvansar (Khansar, Isfahan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36375,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Razavi Khorasan,Sabzevar,Central,Sabzevar,36.2126,57.6819,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Sabzevar (Sabzevar, Razavi Khorasan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36376,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,East Azerbaijan,Tabriz,Central,Tabriz,38.0800,46.2919,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Tabriz (Tabriz, East Azerbaijan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36377,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Tehran,Robat-Karim,Central,Parand,35.4719,50.9754,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Parand (Robat-Karim, Tehran) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36378,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Isfahan,Khomeinishahr,Central,Khomeyni Shahr,32.6856,51.5361,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Khomeyni Shahr (Khomeinishahr, Isfahan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36379,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Lorestan,Kuhdasht,Central,Kuhdasht,33.5334,47.6100,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Kuhdasht (Kuhdasht, Lorestan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36380,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Hamadan,Malayer,Central,Malayer,34.3016,48.8217,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Malayer (Malayer, Hamadan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36381,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Golestan,Ramian,Central,Ramian,37.0160,55.1412,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Ramian (Ramian, Golestan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36382,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,East Azerbaijan,Marand,Central,Marand,38.4329,45.7749,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Marand (Marand, East Azerbaijan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36383,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,East Azerbaijan,Sarab,Central,Sarab,37.9408,47.5367,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Sarab (Sarab, East Azerbaijan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36384,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 3,35.7661,51.4261,1,FARS News Agency (Iran),National,"On 6 March 2026, local residents staged a pro-government march in Tehran - District 3 (Tehran, Tehran) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36385,2026-03-06,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,1,18,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.0650,3,CTP-ISW,National,"On 6 March 2026, Israeli forces carried out a series of strikes on reported IRGC positions in the province of Kermanshah, coded to Kermanshah (Kermanshah, Kermanshah) (coded as air/drone strikes by default). US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36386,2026-03-06,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,1,18,,364,Middle East,Iran,Lorestan,Khorramabad,Central,Khorramabad,33.4878,48.3558,2,CTP-ISW,National,"On 6 March 2026, Israeli forces carried out a series of strikes on reported IRGC positions in the province of Lorestan, coded to Khorramabad (Ilam, Lorestan) (coded as air/drone strikes by default). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36387,2026-03-06,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Zanjan,Zanjan,Central,Zanjan,36.6764,48.4963,2,CTP-ISW,National,"On 6 March 2026, Israeli forces carried out a series of strikes on reported Iranian ballistic missile site in the province of Zanjan, coded to Zanjan (Zanjan, Zanjan) (coded as air/drone strikes by default). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. Casualties unknown. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting.",0,US-Iran regional conflict,1773059279,,,,
IRN36388,2026-03-06,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Lorestan,Khorramabad,Central,Khorramabad,33.4878,48.3558,2,CTP-ISW,National,"On 6 March 2026, Israeli forces carried out a series of strikes on the Imam Ali Missile Base near Khorramabad (Khorramabad, Lorestan) (coded as air/drone strikes by default). US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36389,2026-03-06,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Tehran,Damavand,Central,Absard,35.6229,52.1532,1,CTP-ISW,National,"On 6 March 2026, Israeli forces carried out a series of strikes on the Heydar Karar Missile Base in Absard (Damavand, Tehran) (coded as air/drone strikes by default). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36390,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,East Azerbaijan,Azarshahr,Gugan,Gugan,37.7831,45.9040,1,Islamic Republic News Agency,National,"On 6 March 2026, local residents staged a rally after Friday prayers in Gugan (Azarshahr, East Azerbaijan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36391,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,North Khorasan,Esfarayen,Central,Esfarayen,37.0765,57.5101,1,Tasnim News Agency,National,"On 6 March 2026, local residents staged a pro-government march in Esfarayen (Esfarayen, North Khorasan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36392,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Isfahan,Natanz,Emamzadeh,Bad Rud,33.6908,52.0085,1,Tasnim News Agency,National,"On 6 March 2026, local residents staged a pro-government march in Bad Rud (Natanz, Isfahan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36393,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Gilan,Bandar-e-Anzali,Central,Bandar e Anzali,37.4732,49.4579,1,Tasnim News Agency,National,"On 6 March 2026, local residents staged a pro-government march in Bandar e Anzali (Bandar-e-Anzali, Gilan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36394,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Sistan and Baluchestan,Zahedan,Central,Zahedan,29.4963,60.8629,1,Tasnim News Agency,National,"On 6 March 2026, local residents staged a pro-government march in Zahedan (Zahedan, Sistan and Baluchestan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36395,2026-03-06,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Lorestan,Khorramabad,Central,Khorramabad,33.4878,48.3558,1,Tasnim News Agency,National,"On 6 March 2026, local residents staged a pro-government march in Khorramabad (Khorramabad, Lorestan) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1772893062,,,,
IRN36396,2026-03-06,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,,,0,80,,364,Middle East,Iran,Razavi Khorasan,Mashhad,Central,Mashhad,36.3156,59.5680,1,Liveuamap,Local partner-New media,"On 6 March 2026, Israeli forces carried out a series of strikes on unspecified targets near Hashemi-Nejad International Airport in Mashhad (Mashhad, Razavi Khorasan) (coded as air/drone strikes by default). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. Casualties unknown. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting.",0,US-Iran regional conflict,1773059279,,,,
IRN36397,2026-03-06,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2025-),,8,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,1,18,,364,Middle East,Iran,Fars,Jahrom,Central,Jahrom,28.5119,53.5838,1,Twitter,New media,"On 6 March 2026, US forces carried out a series of strikes on the base of IRGC's 33rd Airborne Brigade in Jahrom (Jahrom, Fars) (coded as air/drone strikes by default). Israeli forces were excluded as actors in this event because the reported location falls outside the declared Israeli strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
